employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
23455,2,7,3,0,1,2,24,4.0,2,1,0,63,0
27086,7,2,2,1,1,1,45,4.0,13,0,0,53,0
47889,4,2,2,0,3,1,40,5.0,6,1,0,70,0
64174,1,19,2,0,1,1,29,4.0,5,0,0,51,0
26710,7,2,1,0,1,1,32,4.0,6,0,0,52,0
59437,4,4,1,1,3,1,36,4.0,11,0,0,75,0
67399,2,23,2,0,1,1,32,1.0,5,0,0,57,0
44049,1,15,2,0,2,1,28,3.0,5,0,0,53,0
47046,1,1,1,0,3,1,33,4.0,7,0,0,54,0
64980,4,13,1,0,3,4,53,4.0,4,0,0,68,0
8095,1,7,2,0,1,1,48,2.0,18,0,0,48,0
62060,7,2,2,0,3,1,48,3.0,13,0,0,52,0
34279,2,2,2,0,1,1,42,1.0,12,0,0,55,0
54747,2,2,2,1,2,1,30,5.0,4,1,0,62,0
56493,1,7,2,0,3,1,40,3.0,5,0,0,49,0
44590,7,27,1,1,3,1,32,3.0,7,0,0,53,0
73200,2,28,2,0,1,1,34,5.0,4,1,0,58,0
6991,1,22,2,0,3,1,43,1.0,5,1,0,46,0
54826,1,2,1,0,1,1,42,5.0,6,1,0,50,0
2365,5,2,2,0,1,2,33,3.0,6,1,0,83,0
75053,4,26,2,1,3,1,27,4.0,5,1,0,65,0
41642,3,7,2,0,1,1,35,4.0,8,0,0,82,0
4355,6,29,2,0,3,1,25,3.0,2,0,0,52,0
64082,2,25,2,0,1,1,28,3.0,3,0,0,62,0
53610,4,6,2,1,1,3,25,1.0,2,0,0,72,0
72834,9,2,2,0,1,2,32,5.0,7,1,0,58,0
72397,2,15,2,0,3,1,49,3.0,5,1,0,63,0
54485,7,2,1,1,3,1,44,4.0,2,1,0,43,0
36591,2,4,1,0,3,1,51,3.0,15,1,1,60,0
63491,4,23,1,0,3,1,41,3.0,3,0,0,73,0
76972,4,2,1,1,3,1,59,2.0,2,0,0,68,0
66468,4,2,1,0,1,1,36,3.0,9,1,0,71,0
61528,4,2,1,1,1,1,60,4.0,17,0,0,71,0
8006,1,6,2,1,3,1,29,3.0,1,0,0,56,0
42183,2,8,2,0,1,1,27,5.0,3,1,0,58,0
69473,1,17,2,0,3,1,25,5.0,3,0,0,52,0
20033,4,2,2,0,3,1,41,5.0,4,1,0,70,0
41117,6,4,2,1,1,1,28,3.0,1,1,0,56,0
184,7,26,2,0,1,1,27,3.0,4,0,0,50,0
9746,3,31,2,0,1,1,38,3.0,10,0,0,81,0
77090,8,22,1,0,1,1,30,5.0,5,1,0,84,0
42783,1,2,2,0,3,1,44,4.0,13,0,0,48,0
73125,4,2,1,0,1,2,49,3.0,20,0,0,71,0
21211,4,13,1,0,3,1,51,2.0,8,0,0,68,0
17105,9,11,2,0,1,1,33,5.0,6,1,0,60,0
556,1,7,1,0,3,1,44,5.0,16,1,0,47,0
50777,5,2,2,0,1,1,50,4.0,18,0,0,86,0
31496,5,22,2,1,3,1,28,1.0,5,0,0,85,0
64128,2,22,1,1,1,1,47,3.0,4,0,0,59,0
52275,4,11,2,0,1,1,32,4.0,3,0,0,74,0
30276,8,2,1,0,1,1,42,5.0,2,1,0,85,0
43521,1,15,2,0,3,1,26,4.0,4,0,0,53,0
49714,1,17,2,0,1,1,31,5.0,7,1,0,50,0
37189,1,25,2,0,1,1,35,1.0,6,0,0,51,0
688,6,30,2,0,1,3,26,3.0,4,0,0,56,0
832,4,7,2,0,1,1,47,1.0,16,0,0,70,0
41704,2,28,1,0,3,1,33,3.0,3,1,0,58,0
74319,1,22,2,0,3,2,32,5.0,8,0,0,51,0
59565,2,28,1,0,1,1,34,5.0,3,1,0,57,0
3583,2,27,2,1,1,1,39,5.0,5,1,0,62,0
19581,6,2,2,1,3,1,32,3.0,2,0,0,63,0
6893,1,16,2,0,1,1,35,2.0,4,0,0,58,0
46736,1,14,2,0,1,1,26,1.0,2,1,0,50,0
2677,1,28,1,1,3,1,33,4.0,6,0,0,43,0
66540,1,2,2,1,3,1,60,4.0,6,0,0,52,0
62900,2,22,1,0,3,1,41,5.0,11,1,0,60,0
71894,3,22,2,1,3,1,34,3.0,9,1,1,79,0
43713,3,22,2,0,2,1,26,5.0,2,1,0,82,0
57164,3,24,2,1,1,1,25,4.0,4,1,0,83,0
50021,1,4,2,0,1,1,51,1.0,7,0,0,52,0
75732,1,31,2,1,1,1,30,1.0,4,0,0,48,0
72737,3,7,2,1,3,1,35,3.0,2,0,0,81,0
45970,2,2,2,0,3,1,38,4.0,6,1,0,61,0
40155,7,2,1,0,1,1,40,4.0,8,0,0,48,0
44847,1,17,2,0,3,3,29,3.0,2,0,0,47,0
34358,5,4,2,0,1,1,33,3.0,5,1,0,84,0
16726,5,2,2,0,3,2,30,4.0,5,0,0,87,0
34948,1,15,2,1,1,1,37,3.0,4,0,0,48,0
51180,4,26,1,0,3,1,40,1.0,7,0,0,70,0
23886,4,22,2,0,3,1,27,3.0,2,0,0,70,0
45554,2,21,2,1,3,1,29,3.0,1,0,0,61,0
37092,1,7,2,0,1,2,29,1.0,4,1,0,49,0
62230,2,7,2,0,1,1,38,4.0,5,0,0,52,0
64899,1,2,2,0,3,1,36,2.0,6,0,0,50,0
25070,4,4,1,1,1,2,37,1.0,7,1,0,65,0
4040,3,14,2,0,1,1,55,3.0,4,0,0,75,0
63528,3,7,1,1,3,1,37,2.0,2,0,0,79,0
45034,2,19,2,0,3,1,43,3.0,14,0,0,61,0
34435,5,22,2,1,1,1,26,3.0,2,1,0,87,0
52329,1,22,2,0,1,1,20,3.0,1,0,0,51,0
21189,1,4,2,0,3,1,41,3.0,10,1,0,48,0
28643,2,2,1,0,3,1,54,5.0,17,0,0,54,0
68965,2,22,1,0,2,1,35,5.0,3,1,0,63,0
36830,2,4,1,1,1,1,39,3.0,4,0,0,61,0
21237,3,22,2,0,1,2,40,4.0,5,1,0,79,0
13551,3,33,2,0,3,1,44,3.0,13,0,0,81,0
26278,1,22,2,0,1,1,22,2.0,2,0,0,50,0
32324,1,7,2,0,1,2,38,4.0,11,0,0,52,0
47105,4,34,2,0,3,1,29,2.0,5,0,0,66,0
21111,4,31,2,0,3,1,33,3.0,1,0,0,69,0
17544,1,20,1,0,3,1,40,1.0,13,0,0,51,0
27070,2,13,2,0,3,1,45,3.0,13,0,0,58,0
22185,4,7,1,0,1,1,37,1.0,5,1,0,72,0
33656,1,27,1,0,1,1,36,1.0,10,0,0,53,0
21815,4,7,2,0,1,3,31,5.0,7,1,0,67,0
66377,6,11,2,0,1,1,31,4.0,4,1,0,63,0
37952,2,26,1,0,3,1,41,3.0,7,0,0,58,0
68557,1,28,1,0,3,2,34,3.0,5,0,0,51,0
21460,6,26,2,1,1,1,32,3.0,4,0,0,59,0
68958,4,2,1,1,3,1,57,5.0,15,1,0,71,0
56853,1,11,2,1,3,1,30,5.0,6,1,0,53,0
42975,2,27,2,1,1,1,34,5.0,2,0,0,58,0
24860,9,22,3,0,3,1,25,3.0,1,0,0,61,0
46276,5,22,2,1,3,1,29,1.0,4,0,0,81,0
22590,4,5,2,0,3,1,37,2.0,2,1,0,66,0
66628,1,2,2,0,1,1,22,5.0,2,1,0,49,0
10682,4,10,1,1,1,1,36,5.0,7,1,0,68,0
27121,1,2,2,0,1,1,45,4.0,6,0,0,50,0
51913,4,22,2,1,1,2,27,5.0,4,1,0,67,0
71423,1,2,2,1,3,1,41,4.0,6,0,0,45,0
49190,3,17,2,0,3,1,29,3.0,2,0,0,78,0
22287,3,6,2,0,3,1,27,3.0,5,0,0,81,0
75638,1,11,1,0,1,2,35,3.0,3,0,0,48,0
27525,7,2,2,1,3,1,50,1.0,10,0,0,52,0
77251,5,13,2,0,1,2,27,5.0,3,1,0,84,0
19678,6,7,2,0,1,1,27,3.0,3,0,0,58,0
31331,2,22,2,0,3,1,47,5.0,15,0,0,60,0
46916,1,17,2,0,1,1,28,4.0,4,0,0,55,0
52283,7,2,2,1,3,1,55,5.0,4,0,0,53,0
59926,1,13,1,0,1,1,44,5.0,11,1,0,50,0
9089,5,34,2,0,3,1,32,1.0,7,0,0,84,0
25459,1,15,2,0,3,1,33,2.0,7,0,0,55,0
746,1,12,2,1,1,1,26,3.0,2,0,0,48,0
17675,7,2,2,0,3,1,45,4.0,2,0,0,44,0
33303,1,28,1,0,1,1,37,3.0,11,0,0,52,0
27032,1,22,2,0,3,3,26,1.0,4,0,0,52,0
66661,6,29,1,0,3,1,35,5.0,7,1,0,63,0
372,1,34,2,0,1,2,25,3.0,1,0,0,53,0
8239,3,7,2,1,1,1,24,4.0,2,1,0,77,0
24092,2,31,2,0,1,1,40,4.0,11,1,0,58,0
57581,1,2,2,0,1,2,25,3.0,1,0,0,52,0
25671,7,2,2,0,2,1,33,5.0,5,0,0,45,0
4058,1,11,2,0,3,1,32,3.0,2,0,0,49,0
2027,4,12,2,1,1,1,35,5.0,3,1,0,74,0
7356,4,21,1,0,3,1,45,3.0,3,1,0,67,0
23118,3,31,2,1,3,1,36,3.0,4,0,0,78,0
30195,6,28,2,0,3,1,29,5.0,3,1,0,57,0
27741,5,7,2,0,3,2,29,5.0,4,0,0,84,0
13553,5,8,2,0,3,1,31,4.0,3,1,0,83,0
35382,2,14,2,0,3,1,32,4.0,2,1,0,60,0
31771,1,23,2,0,1,1,34,3.0,7,0,0,48,0
42951,3,13,2,0,1,1,28,3.0,1,0,0,76,0
58866,3,27,2,1,1,1,31,5.0,6,1,0,78,0
62637,3,11,2,0,3,1,33,3.0,5,0,0,77,0
30277,5,7,1,0,3,1,35,5.0,7,1,0,92,0
50531,5,32,2,0,1,1,26,4.0,4,0,0,82,0
16266,5,22,2,0,2,2,30,5.0,2,1,0,87,0
55633,1,15,2,0,1,1,32,2.0,5,0,0,49,0
19914,2,7,2,0,3,1,30,5.0,2,0,0,62,0
30731,4,2,2,1,2,2,32,1.0,3,0,0,67,0
73118,1,7,2,1,3,2,28,3.0,1,0,0,49,0
77870,2,29,2,0,1,1,43,3.0,13,0,0,58,0
25232,1,16,2,0,3,1,46,3.0,11,0,0,50,0
69435,2,4,2,0,3,1,46,3.0,2,0,0,59,0
29287,3,5,1,1,1,1,40,3.0,9,0,0,78,0
27895,1,28,2,0,3,1,27,2.0,2,0,0,52,0
57377,2,2,1,1,3,1,60,1.0,17,0,0,62,0
60,3,22,2,0,3,1,27,3.0,3,0,0,82,0
57223,6,2,3,1,3,1,26,3.0,1,1,0,62,0
59409,2,7,2,1,3,1,29,4.0,5,1,0,60,0
33697,1,22,1,0,3,1,49,3.0,5,1,0,49,0
29346,8,7,2,0,3,1,33,3.0,1,0,0,87,0
17266,1,27,2,1,3,1,26,3.0,1,1,0,54,0
3848,3,5,1,1,3,1,34,3.0,3,0,0,78,0
40941,1,7,2,0,3,3,48,3.0,19,0,0,51,0
52481,1,13,2,0,3,1,24,3.0,2,0,0,48,0
47101,1,28,1,0,3,1,39,5.0,12,0,0,47,0
76667,8,2,2,0,3,1,36,3.0,5,0,0,87,0
26419,2,16,2,1,3,1,49,3.0,8,0,0,57,0
65147,5,25,2,0,3,1,30,4.0,6,1,1,84,0
74612,2,15,2,1,3,2,30,4.0,7,0,0,55,0
61625,7,25,2,1,3,1,30,1.0,6,0,0,49,0
29999,5,2,2,0,3,1,28,3.0,3,1,0,88,0
22342,1,16,2,0,1,1,34,4.0,3,0,0,52,0
67921,8,13,1,0,3,1,38,5.0,4,1,0,86,0
52209,1,2,2,0,1,1,21,1.0,2,0,0,53,0
19054,1,2,1,0,1,1,58,1.0,28,0,0,52,0
3894,1,1,1,1,1,1,33,4.0,3,0,0,50,0
74474,8,22,2,0,1,1,27,1.0,3,0,0,82,0
56334,8,2,2,0,1,4,26,3.0,1,0,0,85,0
12329,6,15,2,0,3,1,25,3.0,4,0,0,60,0
51918,1,28,1,1,3,1,32,1.0,9,0,0,50,0
12227,5,14,2,0,1,2,32,3.0,3,0,0,82,0
36400,2,7,1,1,3,1,35,5.0,4,0,0,59,0
34524,4,23,1,0,1,2,40,4.0,7,1,0,67,0
75842,5,32,2,0,3,1,35,4.0,9,0,0,90,0
48418,3,22,1,0,1,1,31,3.0,7,0,0,78,0
57198,4,13,2,1,3,1,28,5.0,2,1,0,72,0
35205,2,2,2,0,3,2,54,5.0,6,1,0,60,0
1030,4,7,2,0,3,1,29,3.0,1,1,0,70,0
58045,1,15,2,0,3,1,26,5.0,2,0,0,47,0
74778,1,7,2,1,3,1,31,5.0,5,1,0,48,0
76088,4,7,1,0,3,1,36,1.0,7,0,0,70,0
12000,2,15,1,0,3,1,32,3.0,2,0,0,58,0
73146,4,27,2,1,3,1,28,3.0,1,0,0,71,0
31833,1,10,1,0,3,1,40,3.0,7,0,0,48,0
68628,7,2,2,1,3,1,48,4.0,6,0,0,50,0
34081,5,31,2,1,3,1,26,3.0,1,0,0,86,0
7331,3,2,2,0,3,1,28,3.0,1,0,0,80,0
1427,1,25,2,0,1,1,28,5.0,5,0,0,49,0
70159,3,22,2,0,2,1,30,3.0,1,0,0,77,0
39075,7,21,2,0,1,1,32,1.0,3,0,0,44,0
35020,2,15,1,1,1,1,42,5.0,5,0,0,64,0
50751,3,7,2,1,1,1,27,3.0,2,1,0,79,0
67466,2,2,2,1,3,1,31,3.0,6,1,0,62,0
18003,1,29,1,0,3,1,39,2.0,9,0,0,52,0
49738,2,2,2,1,3,1,33,5.0,7,1,0,63,0
41059,5,4,1,0,3,1,47,5.0,8,1,0,82,0
30317,5,31,2,0,3,3,28,3.0,2,0,0,84,0
27393,1,7,2,0,1,2,29,4.0,3,0,0,50,0
11506,3,31,2,0,1,1,32,3.0,6,0,0,84,0
40052,1,28,1,1,1,1,35,2.0,9,0,0,50,0
216,4,2,2,1,3,3,33,3.0,7,0,0,66,0
10616,1,2,2,0,3,1,26,2.0,2,0,0,54,0
12165,1,1,2,0,3,1,36,3.0,8,1,0,49,0
73037,2,22,2,0,3,1,29,1.0,4,0,0,64,0
34939,1,20,1,0,1,1,34,1.0,4,1,0,52,0
22852,6,7,2,0,1,3,29,3.0,1,0,0,55,0
30009,4,13,2,1,3,1,29,3.0,5,0,0,65,0
41867,2,4,2,0,3,1,30,3.0,1,0,0,61,0
10296,4,2,2,0,1,2,35,3.0,10,0,0,67,0
43180,3,2,2,0,3,2,54,4.0,15,0,0,82,0
34509,4,15,1,0,1,1,43,5.0,9,0,0,69,0
69611,2,2,2,1,3,1,32,4.0,3,1,0,63,0
28203,2,3,1,0,3,1,34,3.0,2,1,0,55,0
49901,1,21,2,0,3,1,35,4.0,5,0,0,52,0
41553,1,31,1,0,3,2,38,1.0,3,0,0,52,0
45575,2,22,2,0,3,1,37,5.0,11,1,0,56,0
8528,1,7,1,1,3,2,34,1.0,3,0,0,53,0
25524,1,15,2,0,1,1,42,4.0,4,0,0,53,0
59703,1,12,2,0,1,2,30,1.0,2,0,0,48,0
33799,4,29,1,1,1,1,34,4.0,8,1,0,72,0
52437,9,13,2,0,1,1,31,4.0,6,0,0,59,0
19096,4,2,1,0,1,1,54,4.0,12,1,0,68,0
42976,1,23,2,0,1,1,36,3.0,7,0,0,51,0
67005,1,28,2,1,3,1,26,3.0,1,1,0,51,0
45393,2,15,1,1,1,1,33,4.0,9,1,0,64,0
62156,3,2,2,1,3,1,28,3.0,2,1,0,79,0
52916,1,2,2,0,1,1,59,3.0,5,1,0,47,0
63330,7,27,2,1,1,1,29,5.0,6,0,0,52,0
15237,3,27,2,0,1,2,33,3.0,3,0,0,81,0
20757,4,2,2,0,3,2,40,3.0,8,0,0,72,0
9509,5,15,2,0,1,1,34,5.0,6,0,0,87,0
35279,2,4,1,0,1,1,39,2.0,9,0,0,63,0
63296,5,26,2,0,1,1,52,5.0,19,0,0,84,0
18310,2,2,2,1,1,2,50,3.0,20,0,0,58,0
67074,3,5,2,1,1,2,25,3.0,2,0,0,79,0
68674,1,6,2,0,3,1,27,4.0,4,1,0,48,0
69747,7,2,1,1,3,1,57,1.0,4,0,0,48,0
36165,3,30,1,0,1,1,35,3.0,4,0,0,79,0
68955,1,7,1,0,3,1,36,4.0,2,1,0,49,0
68047,9,22,2,0,1,2,29,1.0,3,0,0,60,0
45323,4,21,2,0,1,3,43,5.0,2,0,0,70,0
73671,2,7,2,0,3,1,26,5.0,5,1,0,59,0
3968,4,10,2,0,3,1,28,3.0,4,0,0,65,0
34028,8,8,2,0,3,1,30,3.0,1,0,0,83,0
10996,3,22,2,0,1,1,28,5.0,3,1,0,81,0
3649,2,2,2,1,3,2,38,4.0,4,1,0,57,0
55831,6,26,2,0,3,1,25,5.0,2,0,0,61,0
67196,6,28,2,1,3,1,26,1.0,3,0,0,62,0
10149,6,27,2,0,1,1,25,4.0,2,0,0,60,0
14799,2,25,2,1,1,1,27,3.0,2,1,0,57,0
9218,3,31,1,0,1,1,33,1.0,3,0,0,77,0
74418,7,2,2,1,1,1,55,4.0,4,1,0,50,0
27654,3,26,1,0,1,1,50,4.0,5,1,0,81,0
70816,1,19,2,0,3,1,45,3.0,13,0,0,50,0
50214,2,27,2,0,1,1,34,3.0,3,0,0,54,0
67673,2,4,2,1,3,1,35,5.0,9,1,0,60,0
5798,1,14,2,0,3,1,33,4.0,8,0,0,54,0
20721,4,2,2,0,1,1,32,1.0,6,0,0,74,0
26881,1,2,1,0,3,2,43,3.0,6,0,0,48,0
47074,1,29,2,0,3,1,27,1.0,4,0,0,55,0
28816,1,22,2,0,3,1,20,3.0,1,0,0,50,0
1475,1,20,1,0,3,1,38,3.0,3,1,0,47,0
33443,6,11,2,0,1,1,36,2.0,3,0,0,64,0
51387,3,14,2,1,1,1,32,3.0,2,0,0,83,0
15169,4,2,2,0,3,4,32,3.0,3,0,0,69,0
76751,7,22,2,0,1,1,28,3.0,1,0,0,51,0
46201,2,27,2,1,1,1,33,4.0,4,0,0,58,0
32183,1,28,2,1,3,1,29,5.0,6,1,0,55,0
41284,2,6,2,1,3,1,49,4.0,18,1,0,60,0
66292,2,31,2,0,1,1,36,5.0,10,0,0,59,0
5188,8,15,2,0,3,3,28,2.0,8,0,0,86,0
40979,1,13,2,0,3,1,44,4.0,3,0,0,54,0
16869,6,2,3,0,1,1,24,4.0,2,1,0,53,0
35984,2,22,2,0,1,1,47,2.0,9,0,0,56,0
46308,2,12,2,1,3,2,30,5.0,5,1,0,61,0
34740,1,10,2,0,3,6,31,1.0,7,0,0,55,0
76593,4,2,1,0,3,2,58,3.0,2,0,0,64,0
38541,1,12,2,1,3,1,27,3.0,5,0,0,50,0
19233,5,25,2,0,1,1,28,1.0,5,0,0,84,0
76035,7,7,1,1,3,1,36,3.0,6,0,0,50,0
39085,9,15,2,0,3,1,33,1.0,6,0,0,62,0
71463,5,2,1,0,3,1,45,3.0,6,0,0,84,0
14347,1,32,2,0,1,2,33,1.0,7,0,0,53,0
68602,1,2,1,1,3,1,45,5.0,6,0,0,48,0
4813,3,2,1,1,1,1,41,3.0,10,0,0,81,0
78054,2,2,1,0,1,1,52,4.0,16,1,0,57,0
67346,6,14,2,0,3,1,25,3.0,1,1,0,62,0
47442,6,26,2,1,1,1,31,4.0,4,0,0,54,0
17798,1,29,2,0,3,2,27,3.0,3,0,0,54,0
26825,3,3,1,0,3,1,47,3.0,17,0,0,79,0
9896,1,13,2,1,1,1,32,5.0,9,1,0,48,0
48568,1,15,2,0,1,4,27,1.0,5,0,1,53,0
1357,1,22,2,1,3,1,28,2.0,2,0,0,46,0
60864,4,20,1,1,1,1,32,5.0,4,0,0,66,0
19201,7,22,1,1,3,1,38,4.0,4,1,0,48,0
72518,1,26,2,0,3,1,36,3.0,7,0,0,51,0
2340,3,2,1,1,3,1,30,4.0,2,1,0,77,0
49525,5,2,2,0,3,1,26,3.0,7,0,0,84,0
6610,4,10,1,0,1,1,31,4.0,6,1,0,71,0
2980,5,22,1,1,3,1,32,2.0,2,0,0,88,0
51455,3,20,2,0,3,1,28,3.0,5,0,0,83,0
77784,6,2,2,0,3,2,29,3.0,1,0,0,54,0
69797,5,9,2,0,1,1,27,3.0,1,0,0,85,0
78063,3,13,1,1,1,1,35,3.0,9,0,0,83,0
21425,2,27,2,1,1,1,34,3.0,3,1,0,63,0
15156,4,17,1,0,1,1,35,3.0,3,0,0,69,0
30392,2,19,2,0,1,1,39,5.0,10,1,0,61,0
67721,6,7,2,1,3,1,24,3.0,1,0,0,62,0
16539,1,23,2,0,3,1,30,5.0,4,0,0,47,0
68454,4,11,1,0,1,1,37,5.0,7,1,0,69,0
78061,5,17,2,0,1,1,32,4.0,5,0,0,82,0
24608,1,28,2,0,1,1,35,4.0,4,0,0,48,0
6764,1,7,1,0,1,2,50,2.0,17,0,0,54,0
18413,3,24,2,0,3,1,35,3.0,7,0,0,81,0
54475,4,2,2,1,1,1,37,3.0,7,0,0,69,0
62611,9,7,1,0,3,1,44,5.0,6,1,0,60,0
54324,6,2,1,0,3,1,41,3.0,12,0,0,66,0
16314,1,22,2,0,1,1,27,3.0,3,0,0,47,0
10832,4,2,3,1,1,2,24,3.0,2,1,0,69,0
34144,1,13,2,0,3,2,29,3.0,1,0,0,51,0
60683,2,4,1,0,3,1,43,3.0,17,0,0,58,0
63003,3,2,1,0,1,1,33,1.0,3,0,0,78,0
44610,5,6,2,1,1,1,27,3.0,2,0,0,81,0
24610,9,2,1,0,1,1,37,4.0,4,1,0,60,0
75795,4,2,2,0,1,2,39,3.0,4,1,1,70,0
64730,1,29,2,0,3,1,33,1.0,4,0,0,50,0
70963,2,2,2,0,3,4,33,3.0,3,1,0,66,0
12933,2,8,1,0,3,1,31,3.0,6,0,0,60,0
55491,6,2,3,0,3,2,23,5.0,1,1,0,61,0
64511,1,31,2,0,1,1,27,3.0,5,0,0,52,0
74924,5,22,2,0,2,1,29,4.0,4,1,0,82,0
5281,1,7,1,0,3,1,34,4.0,6,0,0,53,0
18900,8,22,2,0,3,1,30,3.0,1,0,0,79,0
17880,4,2,2,1,3,1,30,5.0,3,1,0,69,0
21356,2,15,2,1,3,2,39,5.0,12,1,0,55,0
32715,1,4,2,0,3,2,27,3.0,2,0,0,50,0
32292,1,32,2,0,3,1,37,5.0,4,1,0,52,0
39076,4,13,2,1,3,1,39,4.0,9,1,0,66,0
74214,1,22,2,1,1,2,30,3.0,4,1,0,52,0
39317,2,2,2,0,1,1,38,4.0,10,0,0,58,0
47087,4,7,2,0,1,2,33,2.0,7,0,0,63,0
24812,5,7,2,0,3,1,31,5.0,1,0,0,86,0
65279,3,13,2,1,1,1,29,3.0,3,0,0,73,0
35794,5,26,1,0,1,1,33,5.0,5,1,0,83,0
43471,7,2,1,1,3,1,41,4.0,7,0,0,49,0
49730,4,2,2,0,3,1,24,3.0,1,1,0,75,0
43737,3,7,1,0,3,1,41,4.0,7,1,0,81,0
61441,4,16,1,1,3,1,35,2.0,10,0,0,68,0
13784,1,31,2,0,1,1,38,4.0,3,0,0,53,0
39749,1,22,2,0,3,1,48,5.0,3,1,0,47,0
23988,3,26,2,0,3,1,28,3.0,1,1,0,82,0
53315,6,22,2,1,3,1,29,3.0,5,0,0,59,0
16251,1,2,2,0,3,1,39,1.0,9,0,0,48,0
53139,2,20,2,0,3,1,34,1.0,8,0,0,60,0
10276,2,28,2,0,3,1,28,4.0,4,0,0,57,0
76962,5,25,2,0,3,2,30,1.0,2,0,0,87,0
35488,1,22,2,0,1,1,27,5.0,4,1,0,51,0
58201,4,2,2,1,3,1,59,4.0,15,0,0,71,0
30026,6,2,3,1,3,2,22,3.0,1,1,0,57,0
54049,1,19,2,0,3,1,40,5.0,4,1,0,49,0
9183,2,16,2,0,3,1,28,3.0,3,0,0,66,0
68554,1,19,2,1,3,1,30,3.0,5,0,0,51,0
51216,2,13,2,1,3,2,38,5.0,3,1,0,57,0
35558,7,2,2,1,1,1,30,5.0,4,1,0,54,0
58657,7,7,1,0,1,1,38,3.0,12,0,0,48,0
48825,4,17,1,1,3,1,50,3.0,14,0,0,69,0
50957,3,13,1,0,3,1,53,5.0,17,1,0,77,0
38117,2,15,1,0,3,1,37,5.0,4,0,0,55,0
43765,1,12,2,0,1,1,29,4.0,4,0,0,53,0
12283,1,15,2,1,3,1,30,5.0,3,0,0,50,0
46807,2,26,2,1,3,2,27,3.0,1,1,0,56,0
13451,3,22,3,1,1,1,22,4.0,2,1,0,81,0
23133,2,22,2,1,3,1,39,4.0,2,1,0,57,0
73819,2,15,1,0,3,2,39,2.0,8,0,0,59,0
48751,2,22,2,1,3,1,26,4.0,3,0,0,63,0
624,3,13,2,1,3,1,29,3.0,2,0,0,82,0
53854,1,31,2,0,1,1,32,1.0,2,0,0,50,0
17098,5,2,1,0,1,1,43,5.0,14,1,0,87,0
7869,1,3,2,0,3,1,27,2.0,4,0,0,49,0
17928,8,7,1,0,1,2,33,3.0,4,0,0,82,0
74971,1,27,2,0,3,2,30,4.0,3,0,0,50,0
53056,4,22,2,0,3,1,34,5.0,6,1,0,67,0
21756,3,31,1,0,1,1,43,3.0,8,0,0,79,0
25326,1,16,2,0,1,1,31,4.0,8,0,0,48,0
18049,4,27,1,0,3,1,36,2.0,9,0,0,71,0
3206,5,5,2,0,3,1,36,3.0,8,1,0,81,0
534,1,4,2,0,1,1,22,3.0,2,1,0,49,0
23593,3,13,1,1,3,1,41,3.0,1,1,0,81,0
68636,1,7,2,0,3,1,35,5.0,5,1,0,46,0
54544,3,7,1,0,3,1,36,4.0,10,1,0,83,0
11235,4,22,2,0,3,3,29,1.0,3,0,0,73,0
40508,6,28,2,1,1,1,30,5.0,4,1,0,60,0
58135,5,28,2,0,1,1,30,3.0,4,0,0,91,0
42205,1,2,2,0,3,1,20,5.0,2,0,0,43,0
18365,1,7,2,0,1,1,42,5.0,15,1,0,49,0
18946,2,2,2,0,1,1,36,4.0,8,1,0,61,0
15661,8,2,1,0,1,1,45,3.0,15,1,0,86,0
45824,1,19,1,0,3,1,40,2.0,9,0,0,51,0
76708,1,15,2,0,1,1,25,5.0,2,1,0,51,0
8140,3,27,2,1,3,1,28,5.0,7,1,0,74,0
7302,2,2,2,1,1,1,30,5.0,6,1,0,61,0
30287,3,31,2,0,3,1,27,3.0,2,0,1,77,0
27717,5,4,2,0,1,1,29,3.0,3,1,0,83,0
7983,1,8,1,0,3,2,39,5.0,4,1,0,51,0
53279,2,24,2,0,3,1,28,3.0,1,1,0,58,0
55242,2,23,2,0,1,2,38,3.0,7,1,0,61,0
51716,3,2,2,0,3,1,43,3.0,20,0,0,82,0
76319,4,7,2,0,3,2,33,3.0,3,1,0,70,0
29270,2,27,2,1,1,1,45,3.0,7,0,0,57,0
46521,2,2,2,1,1,1,34,3.0,8,0,0,58,0
24070,2,31,2,0,3,1,31,4.0,5,1,0,58,0
27232,2,13,1,1,1,1,41,3.0,12,0,0,61,0
66940,1,7,2,0,3,1,29,3.0,1,0,0,47,0
52928,4,27,1,0,3,1,36,5.0,8,1,0,70,0
55102,4,15,2,0,1,1,34,5.0,8,1,0,75,0
48603,5,27,2,0,3,1,25,4.0,5,0,0,87,0
43692,5,13,2,0,1,1,34,5.0,5,0,0,84,0
74257,1,4,2,0,1,4,27,4.0,3,0,0,47,0
4895,2,7,1,1,1,1,31,4.0,6,1,0,57,0
49324,2,19,1,1,3,1,40,4.0,6,1,0,55,0
56244,2,21,1,0,3,2,35,5.0,7,1,0,64,0
6698,8,22,2,0,3,4,28,3.0,1,1,0,88,0
29195,1,22,2,1,1,3,26,1.0,2,0,0,54,0
72544,2,16,2,0,3,1,25,3.0,1,0,0,60,0
30275,1,11,2,0,3,2,28,3.0,1,0,0,49,0
28413,2,22,1,0,3,1,31,3.0,5,1,1,58,0
10897,1,3,2,0,1,1,26,4.0,3,1,0,47,0
